"id_loja","nm_fantasia","nm_nome_loja","fl_produtos_especiais","nm_inscricao_estadual","tx_website","quantidade_skus","op_type","dt_process_stage","partition_ano_mes"
1236,Beit-El,Beit-El,"0","121207109119",,50,I,2023-11-27 00:01:03.000,"197001"
815,Ramos Mega Shop,Ramos Mega Shop,"0","133.148.258.111",,200,I,2023-11-27 00:01:03.000,"197001"
1227,Vita Blue Suplementos,Vita Blue Suplementos,"0","138355508115",,46,I,2023-11-27 00:01:03.000,"197001"
1064,Magazine Lorenzo,Magazine Lorenzo,"0","127064117110",,3,I,2023-11-27 00:01:03.000,"197001"
1467,Femme9Shop,Femme9 Shop,"1","124600009110",https://femme9shop.com.br,17,I,2023-11-27 00:01:03.000,"197001"
179,FARFALLA COSMÉTICOS,FARFALLA COSMÉTICOS,"1","003.808.2420090",www.farfallacosmeticos.com,30,I,2023-11-27 00:01:03.000,"197001"
998,BREASTFEEDING STORE COMERCIO DIGITAL EIRELI,BREASTFEEDING STORE,"0","675.453.105.111",,19,I,2023-11-27 00:01:03.000,"197001"
1086,FARMACIA FLORACELL,FARMACIA FLORACELL,"1","1019874695",,300,I,2023-11-27 00:01:03.000,"197001"
1181,Poder Verde Beauty & Care,Poder Verde Beauty & Care,"1","799.573.583.118",https://www.poderverde.com.br,6,I,2023-11-27 00:01:03.000,"197001"
500,Rhode,Rhode Store,"0","495.288.038.116",,10,I,2023-11-27 00:01:03.000,"197001"
153,CANUP COSMÉTICOS,CANUP,"1","131318582116",,1000,I,2023-11-27 00:01:03.000,"197001"
489,AMOHAIR,AMOHAIR,"1","224206222112",www.amohair.com.br,5,I,2023-11-27 00:01:03.000,"197001"
821,Go Suplementos,Go Suplementos,"0","129.992.572.111",www.gosuplementossp.com.br,85,I,2023-11-27 00:01:03.000,"197001"
226,Meias.Com,Meias.Com,"0","9093358764",,30,I,2023-11-27 00:01:03.000,"197001"
849,Deby personalizados,Deby loja de variedades,"0","128.865.832.110",,80,I,2023-11-27 00:01:03.000,"197001"
907,Enfoque Medical,Enfoque Medical,"0","11.334.636",https://www.enfoquemedical.com.br,500,I,2023-11-27 00:01:03.000,"197001"
1097,Tuon Cosmeticos,Tuon Cosmeticos,"1","373332939118",,250,I,2023-11-27 00:01:03.000,"197001"
429,Cirurgica Store,Cirurgica Store,"0","111.717.783.113",www.cirurgicastore.com.br,600,I,2023-11-27 00:01:03.000,"197001"
513,C¿o Skincêuticos,C¿o Skincêuticos,"0","9613876236",www.ceoskin.com.br,2,I,2023-11-27 00:01:03.000,"197001"
933,T&T - TAVOLONI & THEZOLIN,tathellen,"0","353453313110",https://www.tathellen.com.br,40,I,2023-11-27 00:01:03.000,"197001"
1155,Web Casa,Web Casa,"0","675.516.844.112",,100,I,2023-11-27 00:01:03.000,"197001"
1289,WF Farma,WF Farma,"0","748491960115",,100,I,2023-11-27 00:01:03.000,"197001"
1071,Lavinutre,Lavinutre Importação,"0","616.108.993.118",https://lavinutre.com.br,6,I,2023-11-27 00:01:03.000,"197001"
1241,Sunny Vitaminas,Sunny Vitaminas,"0","004522108.0060",,2,I,2023-11-27 00:01:03.000,"197001"
1306,Rio Shopping,Rio Shopping,"0","13148228",www.montanhamulticoisa.com.br,300,I,2023-11-27 00:01:03.000,"197001"
140,Simples Beleza,Simples Beleza,"0","626.618.521.117",https://www.simplesbeleza.com.br,1000,I,2023-11-27 00:01:03.000,"197001"
192,Aromia Cosméticos,Aromia Cosméticos,"1","002399340.0070",www.aromia.com.br,30,I,2023-11-27 00:01:03.000,"197001"
435,We Sis Cosméticos,We Sis Cosméticos,"1","108483975",wesiscosmeticos.com.br,7,I,2023-11-27 00:01:03.000,"197001"
670,Magia Pulsante Saúde Íntima,Carla Joquebede da Silva Pereira,"0","0039246990099",www.magiapulsante.com.br,5,I,2023-11-27 00:01:03.000,"197001"
362,Trigo Food,Trigo Food,"0","133136409113",www.trigofood.com.br,10,I,2023-11-27 00:01:03.000,"197001"
769,Eiko Vida Produtos Naturais,Eiko Vida,"1","082556954",eikovida.com,25,I,2023-11-27 00:01:03.000,"197001"
586,A&E Importados,A&E Importados,"0","29140460061",www.aeimportados.com.br,600,I,2023-11-27 00:01:03.000,"197001"
375,Awiki,Awiki,"0","130878404117",https://loja.awiki.com.br,500,I,2023-11-27 00:01:03.000,"197001"
1123,Sarky Store Ltda.,Sarky,"0","626997851113",,550,I,2023-11-27 00:01:03.000,"197001"
1334,Casa de Beneficios,casa de beneficios,"0","52.279.216000131",,30,I,2023-11-27 00:01:03.000,"197001"
1386,Dona Coelha,Dona Coelha,"1","119.772.418.118",Donacoelha.com,50,I,2023-11-27 00:01:03.000,"197001"
795,ASKLARAS,ASKLARAS,"0","262.032.681.117",ww.asklaras.com.br,350,I,2023-11-27 00:01:03.000,"197001"
1157,Avokado Nutrição Saudavel,Avokado Nutrição Saudável,"0","261848569",,80,I,2023-11-27 00:01:03.000,"197001"
1308,Farmacia Desconto Popular,Farmácia Desconto Popular,"0","9087905613",www.farmadescontopopular.com.br,2000,I,2023-11-27 00:01:03.000,"197001"
1444,Matchfarma,Matchfarma Produtos para Saúde,"0","626.749.281.114",,20,I,2023-11-27 00:01:03.000,"197001"
162,Farmácia Fernando Manipullarium,Farmácia Fernando,"1","208.144.280.113",,100,I,2023-11-27 00:01:03.000,"197001"
349,Building Shapes,Building Shapes,"0","325.042.864.110",,100,I,2023-11-27 00:01:03.000,"197001"
437,WLION INTERNATIONAL GROUP,NETBOX STORE,"0","118.291.150.119",www.netboxstore.com.br,100,I,2023-11-27 00:01:03.000,"197001"
289,de cicco produtos naturais,de cicco produtos naturais,"0","688470253117",www.deciccoprodutosnaturais.com.br,100,I,2023-11-27 00:01:03.000,"197001"
521,alphacomprass,alphacomprass,"0","206839281110",,150,I,2023-11-27 00:01:03.000,"197001"
1295,Sacs Shop,SACS COMÉRCIO,"0","798.689.444.112",www.eletricfuel.com.br,20,I,2023-11-27 00:01:03.000,"197001"
405,NoMoo Plant-Based,NoMoo Plant-Based,"0","87066894",https://www.nomoo.com.br,5,I,2023-11-27 00:01:03.000,"197001"
620,Farmagora,Farmagora,"1","84.683.481041604",,9000,I,2023-11-27 00:01:03.000,"197001"
515,CRAW,DINAMICA,"0","147.860.187.115",,36,I,2023-11-27 00:01:03.000,"197001"
1159,Aranutri Suplementos,Aranutri Suplementos,"0","9101494400",,700,I,2023-11-27 00:01:03.000,"197001"
1196,Via Paris Perfumes,Via Paris Perfumes,"0","119.167.861.112",www.viaparisperfumes.com.br,330,I,2023-11-27 00:01:03.000,"197001"
171,Rê Store,Rê Store,"0","718.233.661.110",,1000,I,2023-11-27 00:01:03.000,"197001"
91,Moriah Cosméticos,Moriah Cosméticos,"1","083721797",,100,I,2023-11-27 00:01:03.000,"197001"
881,Farmacia Vida Natural,Farmacia Vida Natural,"0","062422418.0412",,50,I,2023-11-27 00:01:03.000,"197001"
690,FS Hospitalar,fshospitalar.com.br,"0","9099220543",www.fshospitalar.com.br,80,I,2023-11-27 00:01:03.000,"197001"
315,Loja Anis,Elass E-Commerce Ltda,"0","636.410.570.110",,100,I,2023-11-27 00:01:03.000,"197001"
331,Breeze Nature,Breeze Nature,"0","0032845280041",www.breezenature.com.br,300,I,2023-11-27 00:01:03.000,"197001"
661,Shopping Nunes,Shopping Nunes,"0","129633420114",,200,I,2023-11-27 00:01:03.000,"197001"
536,Gestar Organics,Gestar Organics,"1","134.843.224.118",www.gestarorganics.com,4,I,2023-11-27 00:01:03.000,"197001"
844,SUPPLEMENT STORE,SUPPLEMENT STORE,"1","645.881.163.118",https://www.magazineluiza.com.br/lojista/lojaredseries,50,I,2023-11-27 00:01:03.000,"197001"
746,MCPCOM BRASIL,MCPCOM BRASIL,"0","675.527.800.113",,100,I,2023-11-27 00:01:03.000,"197001"
787,Green Line Express,Green Express,"0","124.225.769.119",,23,I,2023-11-27 00:01:03.000,"197001"
1394,PILBOX Brasil,PILBOX Brasil,"0","0771674600111",www.pilboxbrasil.com.br,27,I,2023-11-27 00:01:03.000,"197001"
1034,CAFÉ ODEBRECHT,CAFÉ ODEBRECHT,"1","6010205130",https://www.cafeodebrecht.com.br,30,I,2023-11-27 00:01:03.000,"197001"
360,Magazine10,HTCOM,"0","146.598.638.112",,13,I,2023-11-27 00:01:03.000,"197001"
826,Virtual 3000,VIRTUAL3000,"0","244.697.791.116",www.virtual3000.com,6000,I,2023-11-27 00:01:03.000,"197001"
1439,Rc importados,Rc Cosmeticos,"0","125.881.438.111",,180,I,2023-11-27 00:01:03.000,"197001"
1438,Iryou Brasil,Iryou Brasil,"0","9101262372",https://www.iryoubrasil.com,260,I,2023-11-27 00:01:03.000,"197001"
84,Alergoshop,Vivercomsaude,"0","082956332",,1000,I,2023-11-27 00:01:03.000,"197001"
148,Sanubem,Sanubem Droga Raia,"0","1770237990",,100,I,2023-11-27 00:01:03.000,"197001"
566,gr produtos cosméticos,gr,"0","081983301",,500,I,2023-11-27 00:01:03.000,"197001"
481,Cerealista Suplementos,Cerealista Suplementos,"0","134.404.790.117",,1200,I,2023-11-27 00:01:03.000,"197001"
616,Leva Um,Leva Um,"1","14171720",www.levaum.com.br,100,I,2023-11-27 00:01:03.000,"197001"
1326,Enaltecer,Enaltecer,"0","298.424.570.111",www.enaltecer.com.br,2000,I,2023-11-27 00:01:03.000,"197001"
593,FNC MAQUIAGEM,FN BEAUTY,"0","131.355.799.117",https://www.fnbeauty.com.br,100,I,2023-11-27 00:01:03.000,"197001"
851,Drogaria Nova Farmex,Drogaria NF,"0","244646618117",,30,I,2023-11-27 00:01:03.000,"197001"
1185,ello drogarias,ellodrogasrias,"0","12855443",,100,I,2023-11-27 00:01:03.000,"197001"
955,Tockmix,Tockmix,"1","0000",,100,I,2023-11-27 00:01:03.000,"197001"
1190,SG Nutrição,SG Nutrição,"0","284723096",,30,I,2023-11-27 00:01:03.000,"197001"
306,Natural Green Store,Natural Green Store Produto,"1","127.745.141.110",www.naturalgreenstore.com.br,70,I,2023-11-27 00:01:03.000,"197001"
756,PHARMACONSULT,MY STORE PHARMACONSULT,"1","0045489410000",mystore75.lojavirtualnuvem.com.br,200,I,2023-11-27 00:01:03.000,"197001"
159,PRECOBOOM,PRECOBOOM,"0","9083028340",https://www.precoboom.com.br/cosmeticos,100,I,2023-11-27 00:01:03.000,"197001"
355,PRIVEMED,PriveMEd,"0","0000000",WWW.PRIVEMED.COM.BR,1,I,2023-11-27 00:01:03.000,"197001"
474,La Bella Dermocosmeticos,La Bella Dermocosmeticos,"0","9059109496",www.lojalabellaestetica.com.br,600,I,2023-11-27 00:01:03.000,"197001"
987,DS Nutritional,DS Nutritional,"0","635423038111",,27,I,2023-11-27 00:01:03.000,"197001"
1054,RIVERA COSMETICOS,Rivera Cosméticos,"1","138602791110",,270,I,2023-11-27 00:01:03.000,"197001"
1254,Beleva Ltda,Beleva,"1","106922025",https://www.beleva.com.br,1,I,2023-11-27 00:01:03.000,"197001"
1222,Toptherm Saúde e Bem Estar,Toptherm Saúde e Bem Estar,"0","734.035.285115",www.toptherm.com.br,50,I,2023-11-27 00:01:03.000,"197001"
32,Beautylabela,Beautylabela,"0","796963353111",,100,I,2023-11-27 00:01:03.000,"197001"
1072,Luxurious Hair,Luxurious Hair,"0","260285951",www.eurocosmeticos.com.br,100,I,2023-11-27 00:01:03.000,"197001"
391,newops store,newops store,"0","131.230.870.116",www.newopstore.com.br,15,I,2023-11-27 00:01:03.000,"197001"
107,RELL_SHOPP PRODUTOS NATURAIS,RELL_SHOPP PRODUTOS NATURAIS,"0","9091967011",,30,I,2023-11-27 00:01:03.000,"197001"
129,LEILOES GOIAS,REPRESENTANTE  COLINA,"0","111112389110",https://wa.me/message/GQF6MGT2747UF1,1000,I,2023-11-27 00:01:03.000,"197001"
874,Lugi Barber Shop Distribuidora,Lugi Distribuidora,"0","260905410",https://www.lugidistribuidora.com.br,300,I,2023-11-27 00:01:03.000,"197001"
473,INOVA DROGARIA E MANIPULAÇÃO,INOVA DROGARIA E MANIPULAÇÃO,"0","0010148000061",,25,I,2023-11-27 00:01:03.000,"197001"
1255,Kadma Kweeze Cosméticos,Kadma Cosméticos,"0","495205017116",www.kadmakweeze.com.br,18,I,2023-11-27 00:01:03.000,"197001"
1432,SITEDASPERNAS,sitedaspernas,"0","87016749",https://www.sitedaspernas.com,30,I,2023-11-27 00:01:03.000,"197001"
177,SCUDO CORRETORA DE SEGUROS,SCUDO CORRETORA DE SEGUROS,"0","0000",www.scudo.com.br,5000,I,2023-11-27 00:01:03.000,"197001"
398,Redepharma,Redebella,"0","163217718",redebella.com.br,15000,I,2023-11-27 00:01:03.000,"197001"
180,Jolu Natural,Jolu Natural,"0","133715107118",www.jolunatural.com.br,1000,I,2023-11-27 00:01:03.000,"197001"
534,Muscle Club,Muscle Club,"0","129.428.923.110",www.muscleclub.com.br,150,I,2023-11-27 00:01:03.000,"197001"
899,SaúdeLog,Logmed,"0","0000",https://logmedsaude.com,2,I,2023-11-27 00:01:03.000,"197001"
556,Iorp Commerce,Iorp Commerce,"0","442539212114",,25,I,2023-11-27 00:01:03.000,"197001"
1125,Soft Max,Soft Max,"1","0450111571",,1,I,2023-11-27 00:01:03.000,"197001"
372,Legítmos,Legítimos,"1","127.684.356.119",,3,I,2023-11-27 00:01:03.000,"197001"
1053,Dmc Imports,Seven Imports,"0","164136746",,300,I,2023-11-27 00:01:03.000,"197001"
261,nome fantasia,nome loja,"1","2313213123321",,5,I,2023-11-27 00:01:03.000,"197001"
328,Elegance Importados,Elegance Importados,"0","442659486114",,200,I,2023-11-27 00:01:03.000,"197001"
234,NH SHOPS,NH SHOPS,"0","604.025.972.112",,1000,I,2023-11-27 00:01:03.000,"197001"
989,Leidy Magazine,Lady Magazine,"0","417.466.873.112",,20,I,2023-11-27 00:01:03.000,"197001"
873,Agille Medicamentos,Agille Med,"0","11697594000409",agillemes.com.br,3000,I,2023-11-27 00:01:03.000,"197001"
1200,¿Aroma,¿Aroma,"0","344.212.576.114",,500,I,2023-11-27 00:01:03.000,"197001"
1102,DENTAL VALE,DENTAL VALE,"0","0015677150070",,100,I,2023-11-27 00:01:03.000,"197001"
1224,Fillomio,Fillomio,"0","208.142.701.115",,50,I,2023-11-27 00:01:03.000,"197001"
1311,Jack Parfums,Jack Parfums,"0","120.907.962.113",,50,I,2023-11-27 00:01:03.000,"197001"
409,ZENTYS MEDICAL,ZENTYS MEDICAL,"0","353.177.947.116",,100,I,2023-11-27 00:01:03.000,"197001"
424,MOBILE STORE CARIOCA,MOBILE STORE CARIOCA,"0","0000",https://mobilestorecarioca.com.br,40,I,2023-11-27 00:01:03.000,"197001"
1076,KZ Utilidades,KZ Utilidades,"0","138.255.424.116",,300,I,2023-11-27 00:01:03.000,"197001"
997,Flow,Flow Onicofix,"0","0039030740000",,1,I,2023-11-27 00:01:03.000,"197001"
215,Perfumar Cosméticos e Perfumaria,Perfumar Cosméticos e Perfumaria,"0","166.391.043",,5000,I,2023-11-27 00:01:03.000,"197001"
100,Majarê Brasil,Espaço e Comércio de Cosméticos Ltda.,"0","260579904",,5000,I,2023-11-27 00:01:03.000,"197001"
717,Genisis Nutrition,Genisis Nutrition,"1","305135797115",www.genisisnutrition.com.br,38,I,2023-11-27 00:01:03.000,"197001"
496,Elite Multimarcas,Elite Multimarcas,"0","083892621",https://elitejean.nipponflex.com,150,I,2023-11-27 00:01:03.000,"197001"
514,WGS Suplementos,WGS Suplementos,"0","225434761119",,40,I,2023-11-27 00:01:03.000,"197001"
436,MIX COSMÉTICOS SI,MIX COSMÉTICOS SI,"0","131544332115",,200,I,2023-11-27 00:01:03.000,"197001"
1252,BAY BEAUTY COSMETICOS,BAY BEAUTY COSMETICOS,"0","9080947604",www.baybeautycosmetico.com.br,16050,I,2023-11-27 00:01:03.000,"197001"
676,YBY FLORA DO BRASIL,YBY FLORA DO BRASIL,"1","00000",,50,I,2023-11-27 00:01:03.000,"197001"
937,VALENCIA S/A,Bloss Perfumaria,"0","109517814",https://www.blossperfumaria.com.br,1000,I,2023-11-27 00:01:03.000,"197001"
1012,Afamilie,Afamilie Store,"1","127.745.141.110",,144,I,2023-11-27 00:01:03.000,"197001"
548,brooklyn,brooklyn for men,"1","9083702874",https://www.brooklynoficial.com,30,I,2023-11-27 00:01:03.000,"197001"
1015,JOVI COMMERCE,JOVI Commerce,"0","20.045.5141",https://jovi.nipponflex.com,81,I,2023-11-27 00:01:03.000,"197001"
1450,AJATO STORE,AJATO STORE,"0","130.802.453.117",https://www.ajatostore.com.br,400,I,2023-11-27 00:01:03.000,"197001"
178,Scopp Diagnósticos,Scopp Diagnósticos,"0","69.284.412000105",Scoppdiagnosticos.com,30,I,2023-11-27 00:01:03.000,"197001"
911,Endofarma,Newgen Farma,"1","111.311.314.112",www.newgenfarma.com.br,260,I,2023-11-27 00:01:03.000,"197001"
230,Sevenbio,Sevenbio,"0","123.575.288.119",www.sevenbio.com.nr,30,I,2023-11-27 00:01:03.000,"197001"
35,Oligopharma,Oligopharma,"0","115263652117",,30,I,2023-11-27 00:01:03.000,"197001"
113,FASHION MIMI COLLECTION,FASHION MIMI COLLECTION,"0","286760669113",www.fashionmimistore.com,100,I,2023-11-27 00:01:03.000,"197001"
728,Fabiana SZINWELSKI,MSF PRODUTOs,"0","000000",https://claringel.com.br,150,I,2023-11-27 00:01:03.000,"197001"
806,SANTOS DIGITAL,ETP Logística,"0","43359240030",,20,I,2023-11-27 00:01:03.000,"197001"
1286,Oxigenar Equipamentos Medicos LTDA,O2Brasil,"0","78.444.231",,50,I,2023-11-27 00:01:03.000,"197001"
1195,dias,smD,"0","068141957",,1000,I,2023-11-27 00:01:03.000,"197001"
731,DROGARIA MAIS POPULAR,DROG POPULAR INH,"0","12347189",,850,I,2023-11-27 00:01:03.000,"197001"
1218,LOJAS COSMETICOS E PERFUMARIA,"45168413 LEONARDO AMARO DE OLIVEIRA","0","134184531116",,300,I,2023-11-27 00:01:03.000,"197001"
30,Vatbcomercio,Vatbcomercio,"0","204717120",,30,I,2023-11-27 00:01:03.000,"197001"
118,Sarah K,Sarah K,"1","714.151.651.112",https://www.sarahk.com.br,100,I,2023-11-27 00:01:03.000,"197001"
135,labote,labote,"1","134262870118",https://www.labotelab.com.br,30,I,2023-11-27 00:01:03.000,"197001"
353,DANDARA BLACK,DANDARA COSMÉTICOS,"1","0963804359",www.dandaracosmeticos.com.br,10,I,2023-11-27 00:01:03.000,"197001"
1179,PROGRESSIVA ORGÂNICA,PROGRESSIVA ORGANICA,"0","503.117.446.118",www.progressivaorganica.com.br,15,I,2023-11-27 00:01:03.000,"197001"
970,Arte da Beleza,Arte da Beleza Cosméticos,"0","797605210110",,700,I,2023-11-27 00:01:03.000,"197001"
1228,Natufit,Natufit,"1","2330024228",www.natufitcantinhosaudavel.com.br,1587,I,2023-11-27 00:01:03.000,"197001"
373,IANC Cosmeticos,IANC,"0","636.488.277.111",www.ianc.com.br,9,I,2023-11-27 00:01:03.000,"197001"
648,BRAVALUMI,BRAVALUMI,"0","260196746",https://www.bravalumi.com.br,5000,I,2023-11-27 00:01:03.000,"197001"
1453,GoldMed Import,GoldMed Import,"0","003.006.937.0044",https://www.goldmedimport.com.br,100,I,2023-11-27 00:01:03.000,"197001"
1457,Make de Diva Naturak,Make de Diva Natural,"0","098054511",www.makedediva.com.br,10,I,2023-11-27 00:01:03.000,"197001"
207,BiaStore,BiaStore,"0","797609084111",https://ribeiraoshopmixmktdigital.lojavirtualnuvem.com.br,30,I,2023-11-27 00:01:03.000,"197001"
957,Boadicca.Online,Boadicca.Online,"0","121482194115",boadicca.online,500,I,2023-11-27 00:01:03.000,"197001"
504,Cabelocolor,Cabelocolor,"0","119169934118",,400,I,2023-11-27 00:01:03.000,"197001"
450,Drogamed,Drogamed,"0","3137127840008",,1700,I,2023-11-27 00:01:03.000,"197001"
465,Zipporah,Zipporah Produtos e Comercio LTDA,"0","33645260013",,4,I,2023-11-27 00:01:03.000,"197001"
1029,Evolution Nutrition Lab,Evolution Nutrition Lab,"0","148.260.244.111",www.evolutionnutritionlab.com.br,90,I,2023-11-27 00:01:03.000,"197001"
44,JF89 Loja Online,JF89 Loja Online,"0","133269418113",https://www.jf89lojaonline.com.br,100,I,2023-11-27 00:01:03.000,"197001"
70,farmacia ideal,farmacia ideal,"0","104998210",,5000,I,2023-11-27 00:01:03.000,"197001"
818,DOM PARFUM,DOM PARFUM,"0","071270540",,2000,I,2023-11-27 00:01:03.000,"197001"
531,LU WU perfume,WU perfume,"1","129.702.342.115",,900000,I,2023-11-27 00:01:03.000,"197001"
1245,Importados da Malu,Importados da Malu,"0","003658781.0071",www.importadosdamalu.com.br,1000,I,2023-11-27 00:01:03.000,"197001"
119,Naturabox,Naturabox,"0","9087604095",,100,I,2023-11-27 00:01:03.000,"197001"
228,A1 Best Shop,A1 Best Shop,"0","799.385.555.115",www.a1bestshop.com,100,I,2023-11-27 00:01:03.000,"197001"
48,Afc Representações,Império dos Girassóis Rio,"1","000000000",,30,I,2023-11-27 00:01:03.000,"197001"
414,Cristiane Lopes,Cristiane Lopes,"0","9014211290",,200,I,2023-11-27 00:01:03.000,"197001"
427,Temnoquadrado,Tnq Ltda,"0","08.138.23500104",www.temnoquadrado.com.br,700,I,2023-11-27 00:01:03.000,"197001"
1243,Tutti Store,Tuttistore Comércios Online LTDA,"0","129583167110",www.storetutti.com.br,2000,I,2023-11-27 00:01:03.000,"197001"
438,LIDIMAKEUP,lidimakeup,"0","130138492114",,200,I,2023-11-27 00:01:03.000,"197001"
411,JJhon Store,JJhon Store,"0","0044182300050",,1,I,2023-11-27 00:01:03.000,"197001"
1355,Today Natural,Today Natural,"1","121874561110",www.todaynatural.com.br,9,I,2023-11-27 00:01:03.000,"197001"
1441,Dolcce Perfumes,Dolcce Perfumes,"0","0810808600166",,200,I,2023-11-27 00:01:03.000,"197001"
185,CPAP Shop,cpapshopping,"0","9074458952",,30,I,2023-11-27 00:01:03.000,"197001"
492,lenita Baby,lenita Baby,"0","147926639114",,2000,I,2023-11-27 00:01:03.000,"197001"
747,Ive Cosméticos,Ive Cosméticos,"0","189099892119",www.ivecosmeticos.com.br,400,I,2023-11-27 00:01:03.000,"197001"
301,ANYDANI DISTRIBUIDORA,ANYDANI COSMETICOS,"0","118.627.761.110",,450,I,2023-11-27 00:01:03.000,"197001"
350,Building Shapes,Building-Shapes,"0","325.041.404.114",,200,I,2023-11-27 00:01:03.000,"197001"
425,NutriNexus,NutriNexus,"0","136.369.663.114",,200,I,2023-11-27 00:01:03.000,"197001"
428,Drogaria Mais Saude Itaqua,Mais Saude Itaqua,"0","379217928113",,2000,I,2023-11-27 00:01:03.000,"197001"
1379,universo88,UNIVERSO88,"0","44312980055",,100,I,2023-11-27 00:01:03.000,"197001"
889,CALLI COSMETICOS,CALLI COSMÉTICOS,"0","07.708.75800101",www.callicosmeticos.com.br,260,I,2023-11-27 00:01:03.000,"197001"
1442,Ergovita,Ergovita,"0","149.379.120.114",,1500,I,2023-11-27 00:01:03.000,"197001"
1009,VITA VIDA BEM - ESTAR E BELEZA,www.vitavida.com.br,"0","147.918.273.114",www.vitavida.com.br,30,I,2023-11-27 00:01:03.000,"197001"
245,Visual Depil Mais,visual depil mais,"1","399056734112",https://visualdepilmais.com.br,100,I,2023-11-27 00:01:03.000,"197001"
167,Jupará Chocolates Artesanais,"99Chocolates","1","123972943",,100,I,2023-11-27 00:01:03.000,"197001"
80,Natuscience,Natuscience,"1","135.048.385.110",,30,I,2023-11-27 00:01:03.000,"197001"
439,Maria Guadalupe Organic,Maria Guadalupe Organic,"1","124387208115",www.mariaguadalupeorganic.com.br,6,I,2023-11-27 00:01:03.000,"197001"
1042,Ojas - Empório de Ayurveda,Ojas - Empório de Ayurveda,"0","141338629116",ojas.com.br,8,I,2023-11-27 00:01:03.000,"197001"
660,Comercial Salatiel,Comercial Salatiel,"0","546209991118",,100,I,2023-11-27 00:01:03.000,"197001"
926,FLIP-FLIPS STORE PETRÓPOLIS,FLIP-FLOPS STORE PETRÓPOLIS,"0","00000",,100,I,2023-11-27 00:01:03.000,"197001"
1005,Perfumaria Macedonia Ltda,Makes Imports,"0","0029124480061",,800,I,2023-11-27 00:01:03.000,"197001"
361,POUBEL COSMETICOS E PERFUMARIA,Sagulo Cosméticos,"0","79157830",,1278,I,2023-11-27 00:01:03.000,"197001"
443,ARloren Perfumaria,ARloren Perfumaria,"0","083891625",https://www.arloren.com.br,500,I,2023-11-27 00:01:03.000,"197001"
810,AfiaSam Afiação,AfiaSam Afiação,"0","124012296111",https://www.afiasam.com.br,500,I,2023-11-27 00:01:03.000,"197001"
822,Apollo Express,Apollo Express,"0","133.911.485.114",,367,I,2023-11-27 00:01:03.000,"197001"
825,Rede Droga Freitas,Droga Freitas,"0","120473243114",,1000,I,2023-11-27 00:01:03.000,"197001"
1144,Magazinno,Magazinno,"0","209714912113",,500,I,2023-11-27 00:01:03.000,"197001"
608,PROLAB COSMETICS,PROLAB COSMETICS,"1","86163703110",https://prolab.ind.br,38,I,2023-11-27 00:01:03.000,"197001"
103,Farma Systems,Drogaria Farma Systems,"0","117.021.771.118",www.farma-systems.com.br,30,I,2023-11-27 00:01:03.000,"197001"
1405,Farmacia Droga Vida,Drogaria Vida,"0","00000000906646",,50,I,2023-11-27 00:01:03.000,"197001"
1364,IMUNE HOSPITALAR,IMUNE MATERIAIS HOSPITALARES,"0","261251007",,10,I,2023-11-27 00:01:03.000,"197001"
1248,Life Derm Cosméticos,Life Derm Cosméticos,"0","637.509.490.111",www.lifederm.com.br,317,I,2023-11-27 00:01:03.000,"197001"
1327,Q Saúde Suplementos,Q Saúde Suplementos,"0","000000000",www.qsaudesuplementos.com.br,400,I,2023-11-27 00:01:03.000,"197001"
1300,Esfhera,Esfhera,"0","120.892.742.119",www.esfhera.com.br,5,I,2023-11-27 00:01:03.000,"197001"
1147,TB MÓVEIS E VENDAS CORPORATIVAS LTDA ME,TB COSMÉTICOS NATURAIS,"0","535.902.789.113",,8,I,2023-11-27 00:01:03.000,"197001"
1469,LOLO COSMETICOS E PERFUMARIA,AQ BELEZA,"0","131.823.979.115",,203,I,2023-11-27 00:01:03.000,"197001"
351,Way Suplementos,Evolution Suplementos,"0","86633124",www.waysuplementos.com.br,2000,I,2023-11-27 00:01:03.000,"197001"
894,BARBA DE RESPEITO,BARBA DE RESPEITO,"0","083823271",,20,I,2023-11-27 00:01:03.000,"197001"
972,Mix Nutri,Mix Nutri Inovação Nutricional,"1","283662336",ww.mixnutri.com.br,150,I,2023-11-27 00:01:03.000,"197001"
1392,VITASHOP COMESTICA,VITASHOP COSMETICA,"0","30697630080",vitashopcosmetica.com.br,30,I,2023-11-27 00:01:03.000,"197001"
711,Eccos Dermo,Eccos Dermo,"0","260011835",,1000,I,2023-11-27 00:01:03.000,"197001"
724,medproted,medproted,"0","260.664.243",https://www.medproted.com.br,20,I,2023-11-27 00:01:03.000,"197001"
1366,Luffas Life,Luffas Life,"0","30833720007",www.luffaslife.com.br,50,I,2023-11-27 00:01:03.000,"197001"
1116,B! Cosméticos,B! Cosméticos,"0","39358960086",,500,I,2023-11-27 00:01:03.000,"197001"
1172,F2 Cosmeticos,F2 Cosmeticos,"0","295.012.680.111",www.atacadocapilar.com,1000,I,2023-11-27 00:01:03.000,"197001"
246,Nutrimports,Nutrimports,"0","083801286",nutrimportssuplementos.com.br,1000,I,2023-11-27 00:01:03.000,"197001"
519,"4ACTION","4ACTION","0","0000000",www.4action.com.br,10000,I,2023-11-27 00:01:03.000,"197001"
715,Inter Fit Suplementos,Inter Fit Suplementos,"0","387.384.954.116",,1,I,2023-11-27 00:01:03.000,"197001"
